Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
16:10:35,49.1229303333,N,9.20995666667,E,09
16:10:36,49.1229263333,N,9.209951,E,09
16:10:37,49.1229238333,N,9.20994883333,E,09
16:10:38,49.1229208333,N,9.20994583333,E,09
16:10:39,49.1229161667,N,9.20994033333,E,09
16:10:40,49.1229153333,N,9.209944,E,09
16:10:41,49.1229123333,N,9.20994233333,E,09
16:10:42,49.1229105,N,9.20994366667,E,09
16:10:43,49.1229088333,N,9.20994633333,E,07
16:10:44,49.1229066667,N,9.209946,E,07
16:10:45,49.122902,N,9.20994283333,E,07
16:10:46,49.1228978333,N,9.20994116667,E,07
16:10:47,49.1228948333,N,9.20994033333,E,07
16:10:48,49.122892,N,9.20994233333,E,07
16:10:49,49.1228943333,N,9.20995666667,E,07
16:10:50,49.1228945,N,9.20996416667,E,08
16:10:51,49.1228953333,N,9.2099715,E,07
16:10:52,49.1228936667,N,9.20996983333,E,08
16:10:53,49.1228956667,N,9.20997816667,E,08
16:10:54,49.1228935,N,9.20997116667,E,08
16:10:55,49.1228908333,N,9.20996233333,E,08
16:10:56,49.1228891667,N,9.20995633333,E,08
16:10:57,49.1228876667,N,9.20995083333,E,08
16:10:58,49.122886,N,9.2099445,E,08
16:10:59,49.1228865,N,9.20994416667,E,08
16:11:00,49.1228868333,N,9.20994283333,E,08
16:11:01,49.1228863333,N,9.20993933333,E,08
16:11:02,49.1228866667,N,9.20993783333,E,08
16:11:03,49.1228875,N,9.20993766667,E,08
16:11:04,49.1228885,N,9.20993866667,E,07
16:11:05,49.12289,N,9.209941,E,07
16:11:06,49.1228905,N,9.20994133333,E,07
16:11:07,49.1228915,N,9.20994266667,E,07
16:11:08,49.122892,N,9.20994333333,E,07
16:11:09,49.122893,N,9.20994583333,E,07
16:11:10,49.1228926667,N,9.209945,E,07
16:11:11,49.122893,N,9.20994566667,E,07
16:11:12,49.1228935,N,9.20994683333,E,08
16:11:13,49.122895,N,9.20995,E,08
16:11:14,49.122896,N,9.209952,E,08
16:11:15,49.122897,N,9.2099545,E,08
16:11:16,49.1228971667,N,9.20995366667,E,08
16:11:17,49.1228961667,N,9.20995,E,07
16:11:18,49.1228966667,N,9.20994983333,E,06
16:11:19,49.1228971667,N,9.2099495,E,06
16:11:20,49.1228983333,N,9.2099495,E,08
16:11:21,49.1229006667,N,9.2099525,E,08
16:11:22,49.1229015,N,9.20995233333,E,07
16:11:23,49.1229018333,N,9.20994983333,E,07
16:11:24,49.1228998333,N,9.20993933333,E,07
16:11:25,49.122899,N,9.20993333333,E,07
16:11:26,49.1228975,N,9.20992466667,E,07
16:11:27,49.1228978333,N,9.20992183333,E,07
16:11:28,49.1229005,N,9.2099235,E,08
16:11:29,49.122903,N,9.20992383333,E,08
16:11:30,49.1229055,N,9.2099265,E,08
16:11:31,49.1229076667,N,9.20992833333,E,08
16:11:32,49.1229103333,N,9.209932,E,08
16:11:33,49.1229125,N,9.20993416667,E,08
16:11:34,49.1229156667,N,9.2099375,E,08
16:11:35,49.1229213333,N,9.20994733333,E,08
16:11:36,49.1229253333,N,9.20995166667,E,09
16:11:37,49.1229286667,N,9.2099555,E,09
16:11:38,49.1229305,N,9.20995366667,E,09
16:11:39,49.1229308333,N,9.20994883333,E,09
16:11:40,49.1229318333,N,9.2099455,E,08
16:11:41,49.1229313333,N,9.209939,E,09
16:11:42,49.122931,N,9.20993233333,E,09
16:11:43,49.1229303333,N,9.20992483333,E,09
16:11:44,49.1229295,N,9.2099185,E,09
16:11:45,49.1229285,N,9.20990883333,E,09
16:11:46,49.1229281667,N,9.2099005,E,09
16:11:47,49.1229285,N,9.209896,E,09
16:11:48,49.122929,N,9.20989183333,E,09
16:11:49,49.1229298333,N,9.20988916667,E,08
16:11:50,49.1229296667,N,9.20988416667,E,08
16:11:51,49.1229305,N,9.209882,E,08
16:11:52,49.1229313333,N,9.20988,E,08
16:11:53,49.122932,N,9.2098785,E,08
16:11:54,49.1229335,N,9.20987983333,E,07
16:11:55,49.122935,N,9.2098805,E,07
16:11:56,49.1229356667,N,9.20988,E,08
16:11:57,49.1229361667,N,9.20987916667,E,08
16:11:58,49.122936,N,9.20987766667,E,06
16:11:59,49.1229356667,N,9.209875,E,06
16:12:00,49.1229351667,N,9.20987366667,E,06
16:12:01,49.1229345,N,9.209869,E,06
16:12:02,49.1229338333,N,9.20986733333,E,06
16:12:03,49.122933,N,9.2098625,E,06
16:12:04,49.122931,N,9.209855,E,07
16:12:05,49.1229293333,N,9.20984833333,E,07
16:12:06,49.1229273333,N,9.20984383333,E,07
16:12:07,49.1229275,N,9.2098425,E,08
16:12:08,49.1229276667,N,9.20984266667,E,08
16:12:09,49.1229283333,N,9.20984366667,E,08
16:12:10,49.1229301667,N,9.209849,E,08
16:12:11,49.1229328333,N,9.20985716667,E,08
16:12:12,49.1229346667,N,9.20986383333,E,08
16:12:13,49.1229368333,N,9.209871,E,08
16:12:14,49.122939,N,9.20987766667,E,08
16:12:15,49.1229438333,N,9.20989366667,E,08
16:12:16,49.122947,N,9.20990366667,E,08
16:12:17,49.1229508333,N,9.209916,E,08
16:12:18,49.122953,N,9.20992533333,E,08
16:12:19,49.122954,N,9.20993133333,E,07
16:12:20,49.1229555,N,9.2099395,E,07
16:12:21,49.122956,N,9.20994516667,E,07
16:12:22,49.1229565,N,9.20995183333,E,07
16:12:23,49.1229561667,N,9.20995766667,E,07
16:12:24,49.1229563333,N,9.20996266667,E,07
16:12:25,49.1229566667,N,9.20996616667,E,07
16:12:26,49.1229563333,N,9.20996883333,E,07
16:12:27,49.1229555,N,9.20996783333,E,07
16:12:28,49.122955,N,9.2099695,E,07
16:12:29,49.1229548333,N,9.20997283333,E,07
16:12:30,49.1229553333,N,9.20997533333,E,07
16:12:31,49.1229553333,N,9.20997566667,E,07
16:12:32,49.1229553333,N,9.209975,E,08
16:12:33,49.1229558333,N,9.2099755,E,08
16:12:34,49.1229581667,N,9.20997983333,E,08
16:12:35,49.1229581667,N,9.2099795,E,08
16:12:36,49.1229585,N,9.20997633333,E,08
16:12:37,49.1229595,N,9.20997916667,E,08
16:12:38,49.1229595,N,9.20997883333,E,08
16:12:39,49.1229576667,N,9.20997283333,E,07
16:12:40,49.1229555,N,9.209966,E,07
16:12:41,49.1229531667,N,9.20995783333,E,07
16:12:42,49.122951,N,9.20995,E,07
16:12:43,49.1229486667,N,9.20994216667,E,07
16:12:44,49.1229471667,N,9.20993833333,E,07
16:12:45,49.1229478333,N,9.2099415,E,07
16:12:46,49.122947,N,9.20993883333,E,07
16:12:47,49.1229463333,N,9.20993666667,E,07
16:12:48,49.1229458333,N,9.209935,E,07
16:12:49,49.1229453333,N,9.20993466667,E,07
16:12:50,49.122945,N,9.20993333333,E,07
16:12:51,49.1229445,N,9.2099315,E,07
16:12:52,49.122944,N,9.20992966667,E,07
16:12:53,49.1229435,N,9.20992716667,E,07
16:12:54,49.1229433333,N,9.2099265,E,06
16:12:55,49.122943,N,9.20992533333,E,06
16:12:56,49.1229425,N,9.20992183333,E,06
16:12:57,49.1229436667,N,9.2099265,E,06
16:12:58,49.1229426667,N,9.2099245,E,06
16:12:59,49.1229415,N,9.2099195,E,06
16:13:00,49.12294,N,9.20991416667,E,06
16:13:01,49.12294,N,9.20991316667,E,06
16:13:02,49.1229398333,N,9.20991133333,E,06
16:13:03,49.1229396667,N,9.20990933333,E,06
16:13:04,49.1229413333,N,9.20991433333,E,05
